image_id,polyp_index,bbox_area,bbox_height,bbox_width,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,image_blur_score,image_brightness_mean,image_contrast_std,image_entropy,image_height,image_kurtosis,image_path,image_skewness,image_width,label,mean_b,mean_g,mean_r,specular_ratio,std_b,std_g,std_r,relative_bbox_area,mask_area,mask_circularity,mask_eccentricity,mask_eq_diameter,mask_extent,mask_major_axis,mask_minor_axis,mask_path,mask_perimeter,mask_solidity,relative_mask_area,bbox_vs_mask_area_diff,mask_vs_bbox_area_ratio,bbox_aspect_ratio,unique_polyp_id
cju0sr5ghl0nd08789uzf1raf,1,160792,404,398,698,300,975,571,385.06352782096855,117.26018525554282,69.03311121824322,7.283613197026687,1019,-0.8375991515856422,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0sr5ghl0nd08789uzf1raf.jpg,-0.2982418467516257,1214,polyp,98.36300650086577,105.0752465915319,148.3423026742308,0.0005698968365471204,57.24648224759989,59.23855467331024,77.70888704351934,0.1299785136767157,168973,0.1893046571854373,0.4489322888352846,352.68844228710094,0.5897747029846422,383.74500344246525,342.9014026466611,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0sr5ghl0nd08789uzf1raf.jpg,2546.5983386839453,0.9134642356241234,0.1365917420735838,-8181,1.0508793969849246,0.9851485148514851,cju0sr5ghl0nd08789uzf1raf_polyp_1
cju0sxqiclckk08551ycbwhno,0,19734,138,143,543,400,416,278,197.48998324515233,71.70645807865552,66.77715556405141,7.116133925294043,531,0.422047967859696,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0sxqiclckk08551ycbwhno.jpg,1.066328235881241,570,polyp,43.25515908415105,66.69600885452803,105.16820629728747,0.0017874252486206098,49.4873130185617,58.90963390418526,74.18865674350062,0.06519972247001685,13871,0.25720481610559104,0.7591361992099982,132.2564360081265,0.6814484126984127,164.75643082885546,107.24520296615653,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0sxqiclckk08551ycbwhno.jpg,819.2701653663385,0.8903434867141932,0.04582879043182344,5863,0.7028985507246377,1.036231884057971,cju0sxqiclckk08551ycbwhno_polyp_0
cju0t4oil7vzk099370nun5h9,0,152070,411,370,573,203,526,115,297.6842722707685,104.65130134077535,68.18887437182103,6.984153149663822,530,-0.7928678568248504,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0t4oil7vzk099370nun5h9.jpg,0.023091616325889068,622,polyp,75.7839683310077,89.20845416489716,148.96148152642115,0.00016683856094157617,45.4729444042505,51.637482284183875,78.61140504257489,0.46129345386155435,113951,0.2261834822985137,0.5133502955665815,380.3692363314179,0.7264729950900164,417.01803624828386,357.876188874455,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0t4oil7vzk099370nun5h9.jpg,2512.608439951712,0.9118791779348864,0.345662197415519,38119,0.7493325442230552,0.9002433090024331,cju0t4oil7vzk099370nun5h9_polyp_0
cju0tl3uz8blh0993wxvn7ly3,0,2744,49,56,370,314,435,386,284.66547046897625,107.26791434423987,84.25255064680222,7.404913587265629,529,-1.1949295413691254,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0tl3uz8blh0993wxvn7ly3.jpg,0.43262552951716937,622,polyp,66.02026817571223,92.48320862635927,163.30026623064813,0.030166728462973882,67.21905940269797,71.01962952229219,81.69275886807951,0.008339462311343979,2023,0.2418227183567126,0.7301045678913062,50.04460195159979,0.548828125,61.86318210190357,42.27330459773554,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0tl3uz8blh0993wxvn7ly3.jpg,319.7117241391813,0.7383633633633634,0.006148226040761249,721,0.7372448979591837,1.1428571428571428,cju0tl3uz8blh0993wxvn7ly3_polyp_0
cju0u2g7pmnux0801vkk47ivj,0,138726,378,367,367,0,530,152,421.18880499834404,112.08864115945609,76.25561787019748,7.5309749516971545,530,-1.028883323079017,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0u2g7pmnux0801vkk47ivj.jpg,0.23216368173786567,611,polyp,78.48720007411296,97.20441280919,160.5743105950653,0.0015316678504153415,57.8939533164166,64.97704411014489,78.54663863710391,0.4283914399530618,96627,0.25035428487221545,0.27073026868538824,349.9230969479378,0.6913460432482171,359.2156297494079,345.80081023058267,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0u2g7pmnux0801vkk47ivj.jpg,2197.075431362721,0.9334621059170679,0.2983880431090387,42099,0.6965312918991393,0.9708994708994709,cju0u2g7pmnux0801vkk47ivj_polyp_0
cju0u82z3cuma0835wlxrnrjv,0,139356,441,316,609,293,531,90,299.6194344835223,101.06977943958775,77.69364168385401,7.2042987001851895,546,-1.0394853188818503,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0u82z3cuma0835wlxrnrjv.jpg,0.3899418595835357,626,polyp,53.8638895715573,87.55141078304018,161.79403796416577,9.654881859354703e-05,39.523869302399994,57.40182917517194,84.57672099509264,0.4077168837552224,86484,0.1785180534937288,0.8184946828863899,331.18457177412506,0.5862437391114983,447.98422203520863,257.3732533016826,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0u82z3cuma0835wlxrnrjv.jpg,2462.51507756326,0.8560483350061114,0.2530281220377067,52872,0.62059760613106,0.7165532879818595,cju0u82z3cuma0835wlxrnrjv_polyp_0
cju0ue769mxii08019zqgdbxn,0,25120,157,160,342,182,240,83,297.1656880951857,107.3386357574377,77.21727641576176,6.9821160545864265,547,-1.0195450080121735,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0ue769mxii08019zqgdbxn.jpg,0.2663200293428707,626,polyp,63.982410592777335,89.70071724363504,168.33277943590073,8.7611193206044e-06,39.679602430064115,51.977367299422475,87.75113547823857,0.07335977244452752,17159,0.21737462868979854,0.7313902493114665,147.26969275794244,0.6413403614457831,183.57800931671784,125.1927060112182,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0ue769mxii08019zqgdbxn.jpg,992.3361825443205,0.8385350004922714,0.050110682140750304,7961,0.6830812101910828,1.019108280254777,cju0ue769mxii08019zqgdbxn_polyp_0
cju0vtox5ain6099360pu62rp,0,22620,145,156,300,144,244,99,265.3998562271152,80.6768377729738,73.75801558911449,6.725198903987267,531,-0.45480654484508776,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju0vtox5ain6099360pu62rp.jpg,0.7568160717704607,622,polyp,45.96968953803114,70.508226303583,125.55259747730727,0.0012353080095191381,41.486600707799475,56.02754555050244,90.21468885592502,0.06848692935128163,15585,0.20550359013924088,0.6260753311172629,140.15995482204903,0.6344161184210526,161.34571235359238,125.81134879174247,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju0vtox5ain6099360pu62rp.jpg,971.3239892355008,0.8378495791474342,0.047186949334205315,7035,0.6889920424403183,1.0758620689655172,cju0vtox5ain6099360pu62rp_polyp_0
cju13cgqmnhwn0988yrainhcp,0,57200,260,220,456,236,523,263,264.28925258177486,101.20645940853609,69.37810703042705,6.956635278490441,546,-0.8164626990308106,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju13cgqmnhwn0988yrainhcp.jpg,0.1592428369284457,626,polyp,67.04086940748283,89.348746035647,147.22976278247845,0.0009098994721997917,42.17211779303443,53.07799395479654,80.11346256377628,0.16735128556214818,43648,0.2755381832214921,0.5470391324135894,235.10938219291114,0.7341382575757576,257.7352065906906,215.75195453677122,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju13cgqmnhwn0988yrainhcp.jpg,1407.1128778409575,0.9293971570474396,0.12770190405973153,13552,0.7630769230769231,0.8461538461538461,cju13cgqmnhwn0988yrainhcp_polyp_0
cju13fwthn9mq0835gacxgy01,0,66443,247,269,615,346,261,14,386.8892032382332,102.73758497260548,73.41729699911637,7.598784403175241,529,-0.7505619655870546,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju13fwthn9mq0835gacxgy01.jpg,0.5477723776500983,623,polyp,71.47755994987362,87.78981208676839,148.9453828811744,0.03478200183877633,60.84192142673637,64.32508272302242,70.6757183162719,0.20160695700722464,47081,0.20589260758351588,0.4226347307812262,244.19439149605097,0.6859913288024373,257.64799520947065,233.50640568201052,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju13fwthn9mq0835gacxgy01.jpg,1690.6946596652274,0.9160863782176668,0.14285714285714285,19362,0.7085923272579504,1.0890688259109311,cju13fwthn9mq0835gacxgy01_polyp_0
cju13hp5rnbjx0835bf0jowgx,0,50370,230,219,219,0,321,91,258.9033340249361,83.04807709775282,62.566744363669386,6.974508765368196,531,-0.5070114775265662,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju13hp5rnbjx0835bf0jowgx.jpg,0.48847484858342116,622,polyp,45.63868451807849,74.57666781719864,128.92887895798137,0.000157441216899498,32.255012635986674,46.0629307126387,70.74841105710323,0.15250604029284065,36193,0.28629260470047024,0.7022259355536337,214.08002572108913,0.6808981537530266,255.4995695170876,181.90398309955245,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju13hp5rnbjx0835bf0jowgx.jpg,1256.9585489084066,0.9223810988109881,0.10958211467776022,14177,0.7185427834028192,0.9521739130434783,cju13hp5rnbjx0835bf0jowgx_polyp_0
cju14g8o4xui30878gkgbrvqj,0,12064,116,104,544,440,272,156,424.11939628057297,68.13596159241699,63.97181336586785,6.969030257976301,531,0.2458908648116198,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju14g8o4xui30878gkgbrvqj.jpg,1.0036983132566855,622,polyp,46.09136737696877,58.754809526404706,99.56170787387748,9.083147128817192e-06,44.84197558107039,52.509778250257874,77.12036989337885,0.036526362320683535,9104,0.25067530392043363,0.5166698778868251,107.13661603666364,0.7223557692307693,116.43310654394655,99.688244176794,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju14g8o4xui30878gkgbrvqj.jpg,672.2518754031088,0.8716882614581319,0.027564323820250574,2960,0.7546419098143236,0.896551724137931,cju14g8o4xui30878gkgbrvqj_polyp_0
cju14hjh2ob2o0835ouz3r5aa,0,60198,254,237,597,360,501,247,400.56476306152933,91.56946273941348,69.26150496421293,7.120307508059323,546,-0.8207734349679532,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju14hjh2ob2o0835ouz3r5aa.jpg,0.37784760935649137,609,polyp,59.18004956182296,76.86257120000963,138.66576745640785,6.014784339907493e-05,44.65129809848006,51.96813613957724,78.82648001329039,0.1810389938468756,43067,0.21036536228194347,0.6806918367077628,233.39998697834997,0.6963704427083334,276.3793433666761,202.4671813399757,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju14hjh2ob2o0835ouz3r5aa.jpg,1598.687516990291,0.8899821109123435,0.129519358583398,17131,0.7154224392836971,0.9330708661417323,cju14hjh2ob2o0835ouz3r5aa_polyp_0
cju14pxbaoksp0835qzorx6g6,0,31930,155,206,349,143,163,8,503.1551890225142,87.99671277477806,73.6207066895617,7.207971404785527,530,-0.5125388789525278,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju14pxbaoksp0835qzorx6g6.jpg,0.7021180524820311,622,polyp,48.05413456288297,74.88872171328035,141.04728204817084,0.0033640720742583266,43.782250623043275,54.974091945711166,82.09383181106995,0.09685736819753686,24619,0.22984269685438982,0.7083669879239372,176.52192888789665,0.7353665865384615,210.67878804064645,148.70642682964197,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju14pxbaoksp0835qzorx6g6.jpg,1156.7331521639906,0.9097093152925433,0.07467997330583025,7311,0.7710303789539618,1.3290322580645162,cju14pxbaoksp0835qzorx6g6_polyp_0
cju15czxqp3lv0835jvhgzurz,0,160785,397,405,435,30,489,92,259.67725410988163,88.74818069233945,71.93986768204746,7.116206166455502,547,-0.6629853859176733,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15czxqp3lv0835jvhgzurz.jpg,0.5657410157912971,620,polyp,56.1782774075603,75.6054992038686,134.46076546558942,0.0001946098956183287,46.13064208276489,56.672673240889516,82.84344616054952,0.47409624343928763,94391,0.20962198768996956,0.7416609292300541,346.07409289849056,0.5555719618219618,438.1320284835136,293.88800011548255,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15czxqp3lv0835jvhgzurz.jpg,2374.6551211459378,0.8398360772829542,0.2783245857168131,66394,0.5870634698510433,1.0201511335012594,cju15czxqp3lv0835jvhgzurz_polyp_0
cju15jr8jz8sb0855ukmkswkz,0,130125,375,347,540,193,375,0,400.5425639152389,100.38906212801415,85.66662121073195,7.2206272951132195,528,-1.2088079216476755,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15jr8jz8sb0855ukmkswkz.jpg,0.4260365574381574,594,polyp,53.51839416896235,91.67895495357617,155.96983726150393,0.0034562799714314865,58.04773294855635,70.91340074868724,90.86315103726493,0.414897076828895,100054,0.2825020916034193,0.6341291727951094,356.2713154530524,0.7532186895551257,410.29570634438545,317.2517708424227,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15jr8jz8sb0855ukmkswkz.jpg,2105.8134546918454,0.9471733966745843,0.31901719212325275,30071,0.7689068203650337,0.9253333333333333,cju15jr8jz8sb0855ukmkswkz_polyp_0
cju15jr8jz8sb0855ukmkswkz,1,129,1,129,485,356,1,0,400.5425639152389,100.38906212801415,85.66662121073195,7.2206272951132195,528,-1.2088079216476755,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15jr8jz8sb0855ukmkswkz.jpg,0.4260365574381574,594,polyp,53.51839416896235,91.67895495357617,155.96983726150393,0.0034562799714314865,58.04773294855635,70.91340074868724,90.86315103726493,0.0004113100704009795,100054,0.2825020916034193,0.6341291727951094,356.2713154530524,0.7532186895551257,410.29570634438545,317.2517708424227,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15jr8jz8sb0855ukmkswkz.jpg,2105.8134546918454,0.9471733966745843,0.31901719212325275,-99925,775.6124031007752,129.0,cju15jr8jz8sb0855ukmkswkz_polyp_1
cju15l5ubz9yh0855b3ivdpse,0,17568,122,144,326,182,321,199,264.92251060131815,90.96414365899388,75.50225223014124,6.960277028516922,547,-0.8799599753233616,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15l5ubz9yh0855b3ivdpse.jpg,0.48644169655475544,626,polyp,52.584261525252465,79.99300278603594,140.3151666656932,3.50444772824176e-05,41.1879084701187,58.08055846773301,89.45988175122429,0.05130511474145937,12595,0.24627980309506062,0.6249368773837354,126.1212972989748,0.6558005249343832,143.65681589398548,112.14932556841421,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15l5ubz9yh0855b3ivdpse.jpg,798.4062043356595,0.8786749191166128,0.03678209928100414,4973,0.7169285063752276,1.180327868852459,cju15l5ubz9yh0855b3ivdpse_polyp_0
cju15mhjczc8z0801kit5c6di,0,64740,249,260,604,344,285,36,226.27633675989952,104.7541257709527,79.1916868616878,6.975007229319528,546,-1.1054861566706633,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15mhjczc8z0801kit5c6di.jpg,0.21532906813778807,624,polyp,65.77427913966376,91.61021590588898,156.87788226730535,0.0008570489339720109,47.28785634584758,61.25807732210476,91.73984743709559,0.190018315018315,47135,0.24519890386696003,0.5352544172109448,244.43411970558088,0.6943359375,268.63703476682576,226.9152574482306,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15mhjczc8z0801kit5c6di.jpg,1550.7880220536795,0.9008465953811599,0.138345895557434,17605,0.728066110596231,1.0441767068273093,cju15mhjczc8z0801kit5c6di_polyp_0
cju15ptjtppz40988odsm9azx,0,31000,155,200,555,355,295,140,272.16563960968597,113.08118211270431,79.20407600209091,7.602579328326216,529,-1.0506133057978073,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15ptjtppz40988odsm9azx.jpg,0.3379933189510404,622,polyp,72.64899494891168,92.19976416097836,174.39478722822287,0.000884396331122849,52.318333978264974,60.17836893713735,81.43131621836355,0.09421404214710763,20575,0.17309883668261777,0.8309631024407479,161.30297609363274,0.6140324519230769,220.10203169454965,122.44881998602784,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15ptjtppz40988odsm9azx.jpg,1217.9940828143394,0.8446658124250817,0.0625307715218303,10425,0.6637096774193548,1.2903225806451613,cju15ptjtppz40988odsm9azx_polyp_0
cju15wdt3zla10801odjiw7sy,0,75690,290,261,564,303,529,239,291.465524950277,117.01326999718371,67.79816628294263,7.506948917109659,529,-0.6505308847106046,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/images/cju15wdt3zla10801odjiw7sy.jpg,0.2852012428991051,622,polyp,76.61793774579228,97.67026300913572,176.75160923662312,0.00196025990918982,39.727774561409504,46.03078562777571,67.21637296633816,0.23003422097143794,55110,0.28393826614149115,0.7376586895464075,264.16366087768404,0.7183469644542309,322.8796532643383,217.9998818466242,/home/srirama/Documents/sr_proj/PolypDetection/data/raw/Kvasir-SEG/masks/cju15wdt3zla10801odjiw7sy.jpg,1557.438779648762,0.9355604110477621,0.1674882536363581,20580,0.7281014665081252,0.9,cju15wdt3zla10801odjiw7sy_polyp_0
